id,name,sex,ioc,age,ht,hand,rank,df_mean,1stIn_mean,2ndWon_mean,SvGms_mean,bpSaved_mean,bpFaced_mean,tot_games,winrate,ace_on_service(%),df_on_service(%),point_on_first_service(%),Hard_win(%),Clay_win(%),Grass_win(%),Carpet_win(%),Hard_los(%),Clay_los(%),Grass_los(%),Carpet_los(%),Best_Surface,Worste_Surface,tie_break_rate(%)
207809,Khololwam Montsi,Male,RSA,18,185,R,1732,2,40,11,9,5,9,4.0,25.0,1.55,3.1,55.62,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,Hard,Hard,0.0
124167,Vaughn Hunter,Male,RSA,26,185,L,1184,4,42,10,11,2,7,3.0,0.0,2.45,6.37,59.38,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
209281,Dylan Salton,Male,RSA,18,185,U,1394,7,20,7,7,12,17,1.0,0.0,0.0,15.22,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
207546,Pol Martin Tiffon,Male,ESP,21,185,U,507,3,52,17,13,4,8,4.0,25.0,1.44,4.31,63.98,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,Clay,Clay,25.0
208230,Alibek Kachmazov,Male,RUS,18,185,R,691,5,46,19,12,5,8,4.0,50.0,6.43,6.73,68.11,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Hard,Hard,0.0
208411,Daniel Antonio Nunez,Male,CHI,19,185,U,1187,3,39,12,11,5,9,3.0,0.0,5.0,4.09,69.75,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208421,Lilian Marmousez,Male,FRA,19,185,U,981,0,30,13,9,2,4,2.0,50.0,4.63,0.93,75.41,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Hard,Hard,0.0
200643,Jurgen Briand,Male,FRA,22,185,R,856,2,43,18,12,3,6,3.0,66.67,6.44,3.43,70.99,66.67,0.0,0.0,0.0,33.33,0.0,0.0,0.0,Hard,Hard,0.0
207200,Cyril Vandermeersch,Male,FRA,21,185,U,1402,4,41,10,9,4,6,1.0,0.0,0.0,6.06,73.17,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
207229,Martin Breysach,Male,FRA,19,185,U,1446,1,39,10,9,8,11,1.0,0.0,6.45,1.61,66.67,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
209857,Leandro Riedi,Male,SUI,19,191,R,895,3,50,17,12,5,8,6.0,33.33,7.24,3.91,66.78,16.67,16.67,0.0,0.0,16.67,50.0,0.0,0.0,Hard,Clay,33.33
208843,Jerome Kym,Male,SUI,18,185,U,1541,4,27,9,9,2,5,1.0,0.0,4.17,8.33,74.07,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
200013,Mirko Martinez,Male,SUI,22,185,U,975,4,33,12,8,4,7,2.0,0.0,3.23,6.45,61.19,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
202199,Carlos Sanchez Jover,Male,ESP,20,185,R,592,1,50,11,10,2,4,4.0,75.0,1.03,2.06,66.17,0.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,Clay,Clay,0.0
207704,Alex Marti Pujolras,Male,ESP,22,185,U,711,2,55,9,12,3,7,6.0,50.0,2.74,3.38,62.42,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,33.33
202275,Fermin Tenti,Male,ARG,23,185,U,593,3,39,9,9,4,10,4.0,0.0,1.15,4.6,54.14,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,None,Clay,0.0
209916,Marko Topo,Male,SRB,17,185,U,1505,4,44,16,13,4,9,2.0,0.0,3.66,4.88,61.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
200197,Boris Butulija,Male,SRB,22,185,U,1365,1,30,8,7,3,7,1.0,0.0,8.51,2.13,46.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
106154,Duje Kekez,Male,CRO,28,185,R,891,4,43,13,10,5,8,4.0,0.0,3.47,5.56,60.69,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209890,Mili Poljicak ,Male,CRO,25,185,U,1923,1,29,7,8,4,9,2.0,0.0,1.96,2.94,49.15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
102093,Martin Damm,Male,USA,17,185,L,699,4,53,18,13,6,9,5.0,40.0,4.98,4.15,73.03,40.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,Hard,Hard,0.0
206873,Perry Gregg,Male,USA,20,185,R,1554,2,36,6,8,2,5,2.0,0.0,7.55,3.77,61.64,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,None,Hard,0.0
209263,Matteo Gigante,Male,ITA,19,185,L,806,4,45,14,11,4,8,16.0,25.0,4.21,5.81,64.02,6.25,18.75,0.0,0.0,37.5,37.5,0.0,0.0,Clay,Hard,12.5
209098,Hamad Medjedovic,Male,SRB,17,185,R,775,5,44,17,11,5,9,8.0,37.5,5.35,6.45,59.78,0.0,37.5,0.0,0.0,0.0,62.5,0.0,0.0,Clay,Clay,25.0
123986,Antun Vidak,Male,CRO,27,185,U,1867,5,11,6,6,4,9,1.0,0.0,5.71,14.29,63.64,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
207327,Frane Nincevic,Male,CRO,21,185,U,1071,3,36,8,8,4,8,3.0,0.0,2.94,5.29,55.45,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
206750,Daniil Glinka,Male,EST,21,185,U,851,2,54,15,12,6,10,3.0,0.0,2.99,2.99,66.87,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,None,Hard,0.0
209930,Lukas Palovic,Male,SVK,19,185,U,1879,3,47,19,13,2,6,1.0,0.0,1.23,3.7,59.57,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209247,Axel Garcian,Male,FRA,18,185,U,1345,1,46,3,8,2,6,1.0,0.0,0.0,1.79,56.52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
207231,Mathys Erhard,Male,FRA,19,185,U,1154,0,47,7,10,0,2,1.0,0.0,0.0,0.0,61.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
202400,Alastair Gray,Male,GBR,22,185,R,1135,4,40,13,10,5,8,7.0,14.29,4.79,6.79,70.46,0.0,0.0,14.29,0.0,42.86,0.0,42.86,0.0,Grass,Hard,0.0
208169,Titouan Droguet,Male,FRA,19,185,R,690,1,51,14,11,5,7,8.0,62.5,4.95,2.31,67.89,12.5,50.0,0.0,0.0,12.5,25.0,0.0,0.0,Clay,Clay,12.5
104269,Fernando Verdasco,Male,ESP,23,188,L,102,3,46,12,11,3,6,208.0,49.52,6.74,4.54,71.36,27.4,19.23,2.88,0.0,26.92,18.75,4.81,0.0,Hard,Hard,16.83
104755,Richard Gasquet,Male,FRA,34,185,R,54,2,43,14,11,3,5,211.0,60.19,5.92,3.06,71.94,36.02,16.59,7.58,0.0,24.64,11.85,3.32,0.0,Hard,Hard,24.17
207760,Anton Matusevich,Male,GBR,20,185,U,547,4,42,15,10,3,5,6.0,50.0,5.09,5.56,73.41,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,Grass,Grass,16.67
104731,Kevin Anderson,Male,RSA,35,182,R,101,2,45,14,11,2,4,171.0,60.23,9.85,3.63,78.15,43.27,9.36,7.6,0.0,26.9,8.19,4.68,0.0,Hard,Hard,32.75
209259,Arthur Fery,Male,GBR,18,185,R,1038,2,47,12,11,3,5,4.0,50.0,5.23,3.14,73.4,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,Grass,Grass,50.0
208269,Felix Gill,Male,GBR,19,185,U,987,1,54,13,11,3,6,3.0,33.33,4.72,1.29,63.41,0.0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,Grass,Grass,33.33
206448,Daniel Rodrigues,Male,POR,21,185,R,961,5,54,15,11,5,8,2.0,50.0,0.62,6.79,62.96,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Hard,Hard,0.0
109694,Pedro Araujo,Male,POR,23,185,R,911,0,50,9,10,4,8,7.0,28.57,0.62,1.25,56.82,0.0,28.57,0.0,0.0,14.29,57.14,0.0,0.0,Clay,Clay,0.0
209510,Nino Ehrenschneider,Male,GER,20,185,L,2077,5,55,13,14,4,6,2.0,50.0,2.99,5.99,75.45,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,0.0
202200,Jakob Aichhorn,Male,AUT,22,185,U,1042,3,34,15,9,8,10,1.0,0.0,2.94,4.41,73.53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209903,Lukas Neumayer,Male,AUT,18,183,R,1159,2,39,15,10,3,5,4.0,50.0,3.23,3.58,72.44,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,50.0
208334,Deney Wassermann,Male,NED,20,185,R,1467,4,39,17,11,4,6,3.0,66.67,6.19,5.75,76.47,0.0,66.67,0.0,0.0,0.0,33.33,0.0,0.0,Clay,Clay,0.0
209911,Guy Den Ouden,Male,NED,19,185,U,1974,3,54,16,11,4,18,1.0,0.0,2.04,3.06,61.11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208158,Dominik Palan,Male,CZE,20,185,U,923,3,46,17,14,7,10,3.0,0.0,4.33,3.67,59.29,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,None,Hard,0.0
133841,Bart Van Den Berg,Male,NED,27,185,U,1007,8,36,8,9,10,14,1.0,0.0,4.55,12.12,69.44,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
206904,Gauthier Onclin,Male,BEL,20,185,U,538,6,31,8,10,2,6,1.0,0.0,0.0,10.17,74.19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
207660,Nicholas David Ionel,Male,ROU,18,185,R,516,2,48,12,11,4,9,7.0,14.29,4.4,3.67,64.99,0.0,14.29,0.0,0.0,42.86,42.86,0.0,0.0,Clay,Hard,0.0
206470,Cezar Cretu,Male,ROU,20,185,U,790,5,46,10,10,5,9,3.0,33.33,0.96,7.66,57.97,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,Clay,Clay,0.0
207502,Stefan Palosi,Male,ROU,21,185,R,901,1,40,9,10,0,2,1.0,0.0,3.51,1.75,70.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
202150,Dan Alexandru Tomescu,Male,ROU,22,185,U,840,1,39,12,9,5,6,3.0,66.67,4.35,1.63,66.67,0.0,66.67,0.0,0.0,0.0,33.33,0.0,0.0,Clay,Clay,0.0
144716,Oleg Prihodko,Male,UKR,23,185,R,796,1,50,10,11,2,5,1.0,0.0,2.78,1.39,66.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208859,Francesco Passaro,Male,ITA,20,185,R,707,3,51,11,12,4,7,12.0,33.33,2.71,3.86,69.68,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,Clay,Clay,25.0
209936,Lorenzo Claverie,Male,ITA,18,196,R,1614,2,44,15,10,7,11,4.0,0.0,1.92,3.51,64.8,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,None,Clay,0.0
210097,Ben Shelton,Male,USA,18,185,L,1835,4,32,13,9,3,4,2.0,50.0,9.65,7.02,76.92,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Hard,Hard,0.0
208071,Oleksii Krutykh,Male,UKR,21,185,R,503,2,40,16,11,3,5,8.0,75.0,6.57,3.91,70.15,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,Hard,Hard,12.5
132744,Alberto Barroso Campos,Male,ESP,25,185,R,781,2,32,12,9,1,4,1.0,0.0,3.7,3.7,62.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
208540,Inaki Montes De La Torre,Male,ESP,18,185,U,1408,5,73,22,16,10,13,2.0,50.0,0.83,4.17,66.67,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Hard,Hard,0.0
105456,Sergio Galdos,Male,PER,31,185,R,1343,2,34,7,8,2,7,5.0,20.0,4.63,4.63,49.71,0.0,20.0,0.0,0.0,0.0,80.0,0.0,0.0,Clay,Clay,0.0
209204,Iiro Vasa,Male,FIN,25,185,U,2036,5,52,10,10,7,11,1.0,0.0,3.57,5.95,67.31,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209113,Gabriel Diallo,Male,CAN,19,185,U,1151,4,41,11,11,3,7,2.0,0.0,10.2,6.12,70.73,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
209974,Aleksander Orlikowski,Male,POL,25,185,U,1584,4,41,11,11,3,9,1.0,0.0,1.41,5.63,56.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
134457,Nicolas Moreno De Alboran,Male,ESP,24,185,U,409,2,40,12,10,1,2,6.0,83.33,8.27,4.0,77.37,83.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,Hard,Hard,16.67
202197,Carlos Gimeno Valero,Male,ESP,20,185,U,267,4,45,10,10,4,7,33.0,60.61,1.73,7.14,64.07,12.12,48.48,0.0,0.0,6.06,33.33,0.0,0.0,Clay,Clay,9.09
208126,John Echeverria,Male,ESP,19,185,U,1128,2,29,15,9,3,8,2.0,0.0,0.81,3.25,48.28,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,None,Hard,0.0
208502,Dominic Stephan Stricker,Male,SUI,18,185,U,283,2,46,15,12,2,4,18.0,61.11,8.36,3.07,78.5,33.33,16.67,11.11,0.0,5.56,22.22,11.11,0.0,Hard,Clay,27.78
207494,Dalibor Svrcina,Male,CZE,18,185,R,441,4,43,10,10,4,7,18.0,66.67,2.19,6.41,65.14,22.22,44.44,0.0,0.0,5.56,27.78,0.0,0.0,Clay,Clay,11.11
202161,Bart Stevens,Male,NED,23,185,R,862,1,39,7,9,5,11,1.0,0.0,6.06,1.52,56.41,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208021,Kyrian Jacquet,Male,FRA,20,185,R,319,3,43,13,11,3,6,26.0,53.85,4.65,4.44,66.19,19.23,34.62,0.0,0.0,11.54,34.62,0.0,0.0,Clay,Clay,19.23
128041,Marco De Rossi,Male,SMR,24,185,R,1360,9,29,4,9,2,7,1.0,0.0,3.77,16.98,68.97,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208353,Francesco Maestrelli,Male,ITA,18,185,U,1130,2,31,14,9,3,7,3.0,0.0,5.43,4.35,56.84,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
106333,Julien Cagnina,Male,BEL,27,185,R,852,3,42,11,9,4,7,18.0,44.44,4.09,5.15,66.1,5.56,38.89,0.0,0.0,22.22,33.33,0.0,0.0,Clay,Clay,5.56
208278,Shintaro Mochizuki,Male,JPN,18,185,R,425,4,42,11,10,5,8,14.0,42.86,1.61,6.14,61.42,35.71,0.0,7.14,0.0,35.71,14.29,7.14,0.0,Hard,Hard,0.0
202090,Adrian Andreev,Male,BUL,20,185,R,332,3,46,11,10,3,7,27.0,40.74,2.22,4.54,64.17,18.52,22.22,0.0,0.0,40.74,18.52,0.0,0.0,Clay,Hard,18.52
207411,Jesper De Jong,Male,NED,21,185,R,253,2,40,13,10,3,5,40.0,57.5,5.1,3.89,70.31,17.5,40.0,0.0,0.0,22.5,20.0,0.0,0.0,Clay,Hard,7.5
206576,Fletcher Scott,Male,USA,22,185,U,1378,2,35,10,10,3,8,1.0,0.0,1.67,3.33,57.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
207925,Flavio Cobolli,Male,ITA,19,185,U,313,3,40,16,11,4,7,41.0,48.78,4.11,4.08,65.7,0.0,48.78,0.0,0.0,9.76,41.46,0.0,0.0,Clay,Clay,12.2
208134,Luca Nardi,Male,ITA,18,185,R,559,2,41,13,11,3,6,20.0,25.0,4.08,3.93,68.03,10.0,15.0,0.0,0.0,40.0,35.0,0.0,0.0,Clay,Hard,5.0
210042,Gabriele Piraino,Male,ITA,17,185,L,1150,1,45,11,11,4,8,4.0,50.0,2.96,1.97,63.39,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,25.0
206553,Luca Potenza,Male,ITA,21,185,U,568,2,47,15,12,4,8,3.0,33.33,2.94,3.36,64.79,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,Clay,Clay,0.0
209191,Oleksandr Ovcharenko,Male,UKR,19,185,R,762,3,30,10,9,1,5,1.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208343,Andrew Paulson,Male,CZE,19,185,U,722,3,40,13,11,5,10,8.0,12.5,4.53,4.03,63.08,0.0,12.5,0.0,0.0,0.0,87.5,0.0,0.0,Clay,Clay,0.0
209322,Martin Krumich,Male,CZE,18,185,R,826,5,42,10,11,7,13,5.0,0.0,4.01,6.52,59.43,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209070,Arthur Cazaux,Male,FRA,19,185,R,373,1,38,14,10,3,5,26.0,42.31,7.85,2.19,72.66,3.85,38.46,0.0,0.0,19.23,38.46,0.0,0.0,Clay,Clay,23.08
209338,Daniel Siniakov,Male,CZE,18,185,U,1221,4,37,6,9,2,7,5.0,40.0,1.44,7.58,60.75,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,Clay,Clay,0.0
200574,Alexander Donski,Male,CAN,23,185,R,623,4,41,12,11,5,9,3.0,0.0,7.46,5.26,71.2,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,None,Hard,0.0
208931,Toby Alex Kodat,Male,USA,18,178,R,684,3,33,9,8,4,8,6.0,0.0,5.71,5.43,61.19,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,None,Clay,0.0
206797,Jiri Jenicek,Male,CZE,21,185,R,1601,3,30,4,7,5,9,1.0,0.0,2.22,6.67,56.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209910,Szymon Kielan,Male,POL,18,185,U,1925,4,36,15,10,5,8,2.0,50.0,4.44,5.93,65.28,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,0.0
209863,Leo Borg,Male,SWE,18,183,R,2135,4,28,4,6,4,8,4.0,0.0,2.75,9.34,58.04,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
209874,Maks Kasnikowski,Male,POL,18,185,U,1633,1,30,13,9,4,8,2.0,0.0,3.23,2.42,62.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
207686,Alexander Shevchenko,Male,RUS,20,185,U,358,2,34,17,10,3,5,10.0,80.0,5.01,3.54,73.12,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,Clay,Clay,10.0
207213,Duje Ajdukovic,Male,CRO,20,185,R,253,2,44,15,11,4,7,52.0,57.69,4.77,3.5,66.67,1.92,55.77,0.0,0.0,7.69,34.62,0.0,0.0,Clay,Clay,13.46
126627,Johan Nikles,Male,SUI,24,185,R,409,3,43,11,10,4,9,16.0,43.75,1.47,4.69,59.1,6.25,37.5,0.0,0.0,18.75,37.5,0.0,0.0,Clay,Clay,18.75
201401,Abigail Spears,Female,USA,23,177,R,852,4,55,9,12,6,10,4.0,0.0,3.21,5.54,69.96,0.0,0.0,0.0,0.0,50.0,25.0,25.0,0.0,None,Hard,0.0
201495,Dominika Cibulkova,Female,SVK,29,182,R,33,3,48,11,11,4,7,185.0,61.62,1.31,4.57,62.13,42.7,10.27,8.65,0.0,25.95,8.11,4.32,0.0,Hard,Hard,11.89
222296,Zhuoxuan Bai,Female,CHN,16,177,R,833,5,34,13,8,10,15,1.0,0.0,0.0,7.46,55.88,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
201505,Ekaterina Makarova,Female,RUS,30,178,L,61,3,45,10,10,4,7,140.0,51.43,3.64,4.6,64.49,37.14,7.14,7.14,0.0,33.57,10.0,5.0,0.0,Hard,Hard,8.57
201620,Monica Puig,Female,PUR,25,170,R,53,3,42,12,10,4,7,225.0,58.22,4.23,4.99,64.43,40.89,12.44,4.89,0.0,29.33,8.44,4.0,0.0,Hard,Hard,9.33
202313,Darija Jurak,Female,CRO,23,177,R,1261,2,38,7,8,3,8,5.0,0.0,1.39,4.17,51.83,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
221190,Julia Middendorf,Female,GER,18,177,U,842,3,37,10,9,2,6,4.0,75.0,2.83,6.07,67.11,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0,Clay,Grass,25.0
223317,DUPE Barbora Palicova,Female,CZE,17,177,R,917,3,21,11,8,3,7,1.0,0.0,2.27,6.82,52.38,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
201455,Elena Vesnina,Female,RUS,23,176,R,305,3,43,12,10,4,7,139.0,56.12,3.49,4.77,63.04,31.65,16.55,7.91,0.0,27.34,12.95,3.6,0.0,Hard,Hard,9.35
201594,Simona Halep,Female,ROU,29,182,R,14,2,43,10,10,3,6,293.0,74.06,2.69,3.59,64.03,39.59,27.3,7.17,0.0,18.43,5.8,1.71,0.0,Hard,Hard,12.29
201468,Yaroslava Shvedova,Female,KAZ,23,180,R,449,3,42,11,10,4,7,80.0,38.75,3.77,5.48,62.81,26.25,6.25,6.25,0.0,38.75,17.5,5.0,0.0,Hard,Hard,8.75
202279,Leopold Zima,Male,GER,19,185,U,1421,2,34,10,8,4,7,3.0,0.0,8.94,3.91,65.69,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
208328,Max Wiskandt,Male,GER,17,185,R,1612,5,36,10,8,3,6,2.0,0.0,7.56,9.24,59.72,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
132054,Nathan Ponwith,Male,USA,21,185,U,666,7,43,17,15,2,7,1.0,0.0,4.65,8.14,74.42,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
126591,Jan Zielinski,Male,POL,22,185,R,1065,4,54,18,13,8,10,5.0,40.0,3.44,4.3,65.2,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,Clay,Clay,0.0
106149,Maciej Smola,Male,POL,26,185,R,937,3,37,13,9,4,8,3.0,0.0,9.95,5.21,72.32,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
208491,Filip Kolasinski,Male,POL,18,185,U,1246,0,40,14,10,3,6,2.0,50.0,0.0,0.76,61.25,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,0.0
208364,Franco Roncadelli,Male,URU,19,185,L,1799,3,41,10,8,3,9,1.0,0.0,0.0,4.69,41.46,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
202366,Tadeas Paroulek,Male,CZE,19,185,U,657,4,33,14,9,3,7,3.0,33.33,1.65,6.59,56.0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,Clay,Clay,0.0
202321,Austin Rapp,Male,USA,23,185,U,690,3,40,9,9,2,4,2.0,0.0,4.88,4.88,70.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
208010,Pablo Llamas Ruiz,Male,ESP,16,185,R,1173,0,56,18,14,7,11,1.0,0.0,0.0,0.0,66.07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
200233,Nicaise Muamba,Male,CAN,18,185,U,601,2,39,12,10,4,7,1.0,0.0,6.67,3.33,58.97,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
123896,Matija Pecotic,Male,CRO,30,185,U,704,2,43,13,11,3,6,42.0,42.86,4.58,3.68,67.45,26.19,14.29,2.38,0.0,26.19,26.19,4.76,0.0,Hard,Hard,14.29
206449,Ondrej Styler,Male,CZE,19,185,R,1146,2,62,12,13,2,4,2.0,0.0,10.5,2.76,76.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
208371,Niccolo Inserra,Male,ITA,20,185,U,1609,3,45,16,11,3,6,2.0,0.0,1.94,4.52,61.54,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
105379,Aljaz Bedene,Male,SLO,30,181,R,64,2,41,15,11,3,5,224.0,60.71,8.83,3.22,75.07,29.91,27.68,3.12,0.0,18.75,16.52,4.02,0.0,Hard,Hard,21.43
200607,Samuele Ramazzotti,Male,ITA,20,185,R,609,3,33,9,8,3,8,1.0,0.0,1.79,5.36,48.48,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
144797,Carl Soderlund,Male,SWE,22,185,R,877,3,49,15,12,5,9,21.0,42.86,2.73,3.81,64.98,14.29,28.57,0.0,0.0,23.81,33.33,0.0,0.0,Clay,Clay,23.81
200531,Gianni Ross,Male,USA,20,185,R,1343,3,40,9,10,1,4,1.0,0.0,4.84,4.84,72.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
128140,Patric Prinoth,Male,ITA,23,185,U,1793,3,38,18,11,5,8,2.0,0.0,9.27,4.64,74.03,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
206307,Joao Lucas Reis Da Silva,Male,BRA,19,185,R,596,2,50,17,12,4,7,4.0,25.0,3.61,3.01,65.84,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,Clay,Clay,0.0
202181,Gilbert Soares Klier Junior,Male,BRA,19,185,U,576,2,37,9,10,5,9,2.0,0.0,3.85,3.85,70.27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
126178,Pedro Iamachkine,Male,PER,23,185,U,1559,7,78,23,16,4,8,1.0,0.0,3.05,5.34,57.69,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
207663,Nikolas Sanchez Izquierdo,Male,ESP,20,185,U,406,3,49,13,11,5,8,37.0,45.95,1.59,4.63,62.53,0.0,45.95,0.0,0.0,5.41,48.65,0.0,0.0,Clay,Clay,10.81
208316,Valentin Royer,Male,FRA,18,185,U,1036,1,46,14,11,3,6,5.0,20.0,3.8,2.17,65.8,20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,Hard,Hard,20.0
132121,Jai Corbett,Male,AUS,25,185,U,1356,1,39,11,9,3,5,3.0,33.33,1.55,2.07,70.94,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,Hard,Hard,0.0
206467,Federico Arnaboldi,Male,ITA,19,185,U,930,2,38,10,9,4,7,4.0,25.0,2.78,4.37,64.52,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,Clay,Clay,25.0
208286,Matteo Arnaldi,Male,GBR,18,183,R,1287,3,37,11,10,3,6,9.0,22.22,3.28,4.66,64.69,0.0,22.22,0.0,0.0,11.11,66.67,0.0,0.0,Clay,Clay,0.0
